nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm0381416,Grant Heslov,1963,\N,"producer,actor,director","tt1124035,tt0112715,tt0433383,tt1024648",nm0381416
nm0381723,James Hetfield,1963,\N,"soundtrack,actor,composer","tt1156398,tt2172935,tt0120755,tt3385516",nm0381723
nm0383359,Colin Higgins,1941,1988,"writer,director,producer","tt0075223,tt0080319,tt0067185,tt0077578",nm0383359
nm0383389,George V. Higgins,1939,1999,writer,"tt0070077,tt0055708,tt1764234,tt0077082",nm0383389
nm0384185,Debra Hill,1950,2005,"producer,writer,script_department","tt0116225,tt0082340,tt0080749,tt0077651",nm0384185
nm0384722,Tim Hill,1958,\N,"writer,producer,director","tt0345950,tt0101235,tt0952640,tt0206512",nm0384722
nm0384864,Stephen Hillenburg,1961,2018,"writer,producer,animation_department","tt0206512,tt0345950,tt5774060,tt0106115",nm0384864
nm0385012,Katherine Hilliker,1885,1965,"writer,editor,editorial_department","tt0018455,tt0010323,tt0018379,tt0020323",nm0385012
nm0385349,Robert Hiltzik,1957,\N,"writer,producer,director","tt0382943,tt3581618,tt0096118,tt0086320",nm0385349
nm0385630,Anthony Hines,\N,\N,"writer,producer,soundtrack","tt0443453,tt3381008,tt0889583,tt13143964",nm0385630
nm0386706,Leon Hirszman,1938,1987,"director,writer,producer","tt0185714,tt0322723,tt0082317,tt0061697",nm0386706
nm0386900,Dolores Hitchens,1907,1973,writer,"tt0057869,tt0053546",nm0386900
nm0387827,Rolf Hochhuth,1931,2020,writer,"tt0280653,tt0273461,tt0088465,tt0085843",nm0387827
nm0388076,John Hodge,1964,\N,"writer,actor,producer","tt0163978,tt0117951,tt0111149,tt2763304",nm0388076
nm0388132,Andrew Hodges,\N,\N,writer,"tt0115749,tt0318224,tt2084970",nm0388132
nm0388375,Erich Hoeber,\N,\N,"writer,producer,actor","tt4779682,tt1245526,tt8242084,tt1440129",nm0388375
nm0388377,Jon Hoeber,\N,\N,"writer,producer,miscellaneous","tt4779682,tt1245526,tt8242084,tt1440129",nm0388377
nm0388473,Geir Vegar Hoel,1973,2021,"actor,director,writer","tt1278340,tt1428538,tt2832470,tt1536537",nm0388473
nm0388755,Samuel Hoffenstein,1890,1947,writer,"tt0035415,tt0036261,tt0037008,tt0022835",nm0388755
nm0388772,William Hoffer,\N,\N,writer,"tt0077928,tt0102555,tt0113018,tt0876278",nm0388772
nm0391344,Matt Holloway,\N,\N,"writer,miscellaneous,sound_department","tt0371746,tt1464335,tt2283336,tt3371366",nm0391344
nm0395271,Adam Horowitz,\N,\N,"producer,writer,director","tt0312098,tt1843230,tt1104001,tt0411008",nm0395271
nm0396884,Robert Houston,1955,\N,"director,writer,actor","tt0078723,tt0077681,tt0081506,tt0353737",nm0396884
nm0397574,Robert E. Howard,1906,1936,writer,"tt0089893,tt0087078,tt0082198,tt0970452",nm0397574
nm0398763,Rita Hsiao,\N,\N,"miscellaneous,producer,writer","tt0120762,tt0120363,tt0415863,tt7939768",nm0398763
nm0400568,Dorothy B. Hughes,1904,1993,writer,"tt0042593,tt0039768,tt0035860,tt0042141",nm0400568
nm0402805,Evan Hunter,1926,2005,"writer,soundtrack,miscellaneous","tt0056869,tt0078585,tt0057565,tt1466074",nm0402805
nm0404754,Willard Huyck,1945,\N,"writer,director,actor","tt0079176,tt0087469,tt0091225,tt0069704",nm0404754
nm0405190,Marc Hyman,\N,\N,"writer,script_department,miscellaneous","tt0258470,tt0314498,tt0181739,tt0418279",nm0405190
nm0408488,Agenore Incrocci,1919,2005,"writer,director,actor","tt0058564,tt0056945,tt0060196,tt0052216",nm0408488
nm0410596,Walter Isaacson,1952,\N,"writer,miscellaneous","tt5673782,tt7251298,tt0113554,tt2080374",nm0410596
nm0411872,Kazunori Itô,1954,\N,"writer,miscellaneous,music_department","tt0113142,tt1260502,tt0113568,tt0108430",nm0411872
nm0412465,James Ivory,1928,\N,"director,writer,producer","tt0104454,tt0091867,tt5726616,tt0107943",nm0412465
nm0413826,Ron Kurz,1940,2020,writer,"tt0082352,tt0083972,tt0087298,tt0082418",nm0413826
nm0414324,Allison Jacobs,\N,\N,"producer,actress,writer","tt0124137,tt3590646,tt2653692,tt0263757",nm0414324
nm0414825,Egon Jacobsohn,1895,\N,writer,tt4968640,nm0414825
nm0415425,Rick Jaffa,1956,\N,"writer,producer,actor","tt1318514,tt0369610,tt2103281,tt4566758",nm0415425
nm0415745,Randall Jahnson,\N,\N,"writer,director,actor","tt0096708,tt0120746,tt7636244,tt0101761",nm0415745
nm0416036,Juraj Jakubisko,1938,\N,"director,writer,cinematographer","tt0061884,tt0119771,tt0089800,tt0469640",nm0416036
nm0416408,David P.I. James,\N,\N,"visual_effects,miscellaneous,writer","tt1046173,tt0436339,tt0418279,tt7605074",nm0416408
nm0417917,Hans Janowitz,1890,1954,"writer,actor","tt0441741,tt0011348,tt0010323,tt0012872",nm0417917
nm0419830,Al Jean,1961,\N,"producer,writer,miscellaneous","tt0462538,tt0108734,tt0096697,tt0090459",nm0419830
nm0420548,Elfriede Jelinek,1946,\N,"writer,actress","tt12773508,tt0102383,tt17678558,tt0254686",nm0420548
nm0421314,Anders Thomas Jensen,1972,\N,"writer,script_department,director","tt11655202,tt0418455,tt1340107,tt3877674",nm0421314
nm0422605,Zhangke Jia,1970,\N,"producer,director,writer","tt7298400,tt0859765,tt2852400,tt3740778",nm0422605
nm0423524,Alejandro Jodorowsky,1929,\N,"writer,director,actor","tt2301592,tt0098253,tt0071615,tt0067866",nm0423524
nm0423626,Rowan Joffe,1972,\N,"writer,producer,director","tt4607112,tt1726592,tt0463854,tt1833116",nm0423626
nm0424216,Johnny Knoxville,1971,\N,"writer,producer,actor","tt0267891,tt0377818,tt1291150,tt3063516",nm0424216
nm0424556,Barry Johnson,\N,\N,"art_department,animation_department,writer","tt0110357,tt0119282,tt2245084,tt0120762",nm0424556
nm0424688,Buddy Johnson,\N,\N,"producer,miscellaneous,writer","tt0795461,tt0362120,tt0277371,tt0175142",nm0424688
nm0424901,David Leslie Johnson-McGoldrick,\N,\N,"producer,writer,miscellaneous","tt1477834,tt7069210,tt1148204,tt1486185",nm0424901
nm0424956,Diane Johnson,1934,\N,writer,"tt0306734,tt2552826,tt7345008,tt0081505",nm0424956
nm0425138,George Clayton Johnson,1929,2015,"writer,actor,producer","tt0086491,tt5164214,tt0074812,tt0240772",nm0425138
nm0425364,Jesse V. Johnson,1971,\N,"stunts,director,writer","tt8836988,tt10933680,tt15141632,tt14686544",nm0425364
nm0425756,Mark Steven Johnson,1964,\N,"writer,director,producer","tt11100856,tt15463032,tt4575576,tt0107050",nm0425756
nm0426059,Rian Johnson,1973,\N,"director,writer,producer","tt2527336,tt0393109,tt8946378,tt1276104",nm0426059
nm0426500,Kurt Johnstad,\N,\N,"writer,producer,camera_department","tt0416449,tt1591479,tt1253863,tt2406566",nm0426500
nm0427305,George Jonas,1935,2016,"writer,producer,director","tt0180977,tt0408306,tt0246383,tt0139945",nm0427305
nm0427993,Earl Richey Jones,\N,\N,"writer,miscellaneous,producer","tt1436562,tt0115120,tt9271672,tt0359517",nm0427993
nm0428873,Mike Jones,1971,\N,"writer,miscellaneous,producer","tt2013293,tt12801262,tt3606756,tt2948372",nm0428873
nm0431817,Jeff Judah,\N,\N,"writer,producer,director","tt2477230,tt1284575,tt0411004,tt1196141",nm0431817
nm0431918,Mike Judge,1962,\N,"writer,producer,actor","tt0118375,tt0105950,tt0151804,tt0115641",nm0431918
nm0432622,Traudl Junge,1920,2002,"writer,miscellaneous","tt0311320,tt0071075,tt0048295,tt0363163",nm0432622
nm0435296,Kengo Kaji,\N,\N,"writer,director,producer","tt0978032,tt3914410,tt1183732,tt1412334",nm0435296
nm0436164,Laeta Kalogridis,1965,\N,"writer,producer,script_department","tt1340138,tt0437086,tt0346491,tt1130884",nm0436164
nm0436543,Robert Mark Kamen,1947,\N,"writer,producer,script_department","tt0119116,tt0936501,tt0097647,tt1657507",nm0436543
nm0439739,Janice Karman,1954,\N,"writer,actress,producer","tt3496230,tt0952640,tt0084972,tt0092752",nm0439739
nm0440415,Lawrence Kasanoff,1959,\N,"producer,writer,director","tt1587414,tt0111503,tt0113855,tt0119707",nm0440415
nm0440913,Mathieu Kassovitz,1967,\N,"actor,director,producer","tt0113247,tt0119116,tt0211915,tt0228786",nm0440913
nm0441301,Michael Katims,\N,\N,"writer,miscellaneous","tt0109441,tt0386741,tt1692486,tt0216799",nm0441301
nm0441718,Gloria Katz,1942,2018,"writer,producer,actress","tt0086955,tt0091225,tt0087469,tt0069704",nm0441718
nm0442100,Boris Kaufman,1906,1980,"cinematographer,camera_department,director","tt0024844,tt0047296,tt0048973,tt0050083",nm0442100
nm0442109,Charlie Kaufman,1958,\N,"writer,producer,miscellaneous","tt2401878,tt7939766,tt0338013,tt0383028",nm0442109
nm0442190,Ken Kaufman,1963,\N,"writer,music_department,producer","tt0158811,tt0186566,tt1764651,tt0338188",nm0442190
nm0442207,Lloyd Kaufman,1945,\N,"actor,producer,director","tt3039472,tt0096310,tt0090190,tt7290030",nm0442207
nm0442241,Philip Kaufman,1936,\N,"writer,director,producer","tt0086197,tt0082971,tt0077745,tt0096332",nm0442241
nm0442483,Mark Kausler,1948,\N,"animation_department,director,art_department","tt0110357,tt0181739,tt0101414,tt0086491",nm0442483
nm0446819,Richard Kelly,1975,\N,"writer,producer,director","tt0246578,tt0405336,tt0421054,tt0362478",nm0446819
nm0447583,David Kendall,\N,\N,"producer,director,writer","tt0088527,tt0118373,tt1597420,tt0241760",nm0447583
nm0447745,Thomas Keneally,1935,\N,"writer,actor","tt0108052,tt0088119,tt0166180,tt6802798",nm0447745
nm0447945,Byron Kennedy,1949,1983,"producer,writer,cinematographer","tt0079444,tt0082694,tt0079501,tt5471302",nm0447945
nm0448469,Douglas Kenney,1946,1980,"writer,actor,producer","tt0082509,tt3673844,tt0080487,tt0077975",nm0448469
nm0448809,Mollie Kent,\N,\N,"script_department,writer","tt0064418,tt0051885,tt0050295,tt0050737",nm0448809
nm0450181,Ken Kesey,1935,2001,"writer,actor,director","tt0073486,tt0075336,tt0111522,tt0067774",nm0450181
nm0452102,Abbas Kiarostami,1940,2016,"writer,director,editor","tt1020773,tt0111845,tt0209463,tt0120265",nm0452102
nm0452878,Ryûzô Kikushima,1914,1989,"writer,producer","tt0055630,tt0051808,tt0056443,tt0057565",nm0452878
nm0453518,Jee-woon Kim,1964,\N,"director,writer,producer","tt0901487,tt0365376,tt1588170,tt0456912",nm0453518
nm0454872,Joe Hill,1972,\N,"writer,producer,actor","tt4687108,tt0083767,tt7144666,tt1528071",nm0454872
nm0456158,Jack Kirby,1917,1994,"writer,animation_department,miscellaneous","tt1825683,tt4154796,tt1641384,tt0371746",nm0456158
nm0456732,Karey Kirkpatrick,1964,\N,"writer,soundtrack,producer","tt0120630,tt0327084,tt0416236,tt6182908",nm0456732
nm0456946,David Kirschner,1955,\N,"producer,writer,miscellaneous","tt0094862,tt0090633,tt0264616,tt0107120",nm0456946
nm0457736,Edward Kitsis,\N,\N,"producer,writer,miscellaneous","tt0411008,tt0312098,tt1104001,tt1843230",nm0457736
nm0458441,Josh Klausner,\N,\N,"writer,assistant_director,director","tt0129387,tt1279935,tt6981634,tt0892791",nm0458441
nm0458566,Jeff Kleeman,\N,\N,"producer,writer,executive","tt1872194,tt0109836,tt1524930,tt1638355",nm0458566
nm0459552,Elem Klimov,1933,2003,"director,actor,writer","tt0081991,tt0091251,tt0058022,tt0155028",nm0459552
nm0460057,Harald Kloser,1956,\N,"composer,producer,soundtrack","tt1190080,tt0319262,tt5834426,tt0370263",nm0460057
nm0460141,Steve Kloves,1960,\N,"writer,director,producer","tt0097322,tt0185014,tt1201607,tt0106926",nm0460141
nm0460146,Jorgen Klubien,\N,\N,"art_department,animation_department,writer","tt0317219,tt3861390,tt1142977,tt0107688",nm0460146
nm0460190,P.F. Kluge,1942,\N,writer,"tt0085475,tt0097262,tt0072890",nm0460190
nm0460206,Brian Klugman,1975,\N,"actor,writer,director","tt1104001,tt1060277,tt1840417,tt3829884",nm0460206
nm0460795,Andrew Knight,\N,\N,"producer,writer,script_department","tt4905554,tt2119532,tt0138785,tt3007512",nm0460795
nm0462321,Howard Koch,1901,1995,"writer,actor,producer","tt0034583,tt0062990,tt0034167,tt0040536",nm0462321
nm0462895,David Koepp,1963,\N,"writer,miscellaneous,director","tt0145487,tt0107290,tt0164181,tt0117060",nm0462895
nm0463521,Kazuo Koike,1936,2019,"writer,soundtrack","tt0158714,tt0081506,tt0266697,tt0112750",nm0463521
nm0463618,Goseki Kojima,1928,2000,writer,"tt0068815,tt0143348,tt0081506,tt0142773",nm0463618
nm0464846,Andrey Konchalovskiy,1937,\N,"writer,director,producer","tt4551318,tt3591984,tt0332605,tt0089941",nm0464846
nm0465199,Lawrence Konner,\N,\N,"writer,producer,miscellaneous","tt0133152,tt0979432,tt0094074,tt0102975",nm0465199
nm0466122,Howard Korder,1957,\N,"producer,writer,miscellaneous","tt0783570,tt0947802,tt0311863,tt0979432",nm0466122
nm0466153,Hirokazu Koreeda,1962,\N,"director,writer,editor","tt0408664,tt1087578,tt8075192,tt2331143",nm0466153
nm0466175,Steve Koren,\N,\N,"writer,producer,actor","tt0763831,tt0810913,tt1759761,tt0389860",nm0466175
nm0466925,Scott Kosar,\N,\N,"producer,writer","tt6763664,tt0361862,tt0324216,tt0455407",nm0466925
nm0467666,Marek Koterski,1942,\N,"director,writer,actor","tt0330243,tt0794399,tt0094393,tt7343732",nm0467666
nm0468997,Michael Kozoll,\N,\N,"writer,miscellaneous,producer","tt0081873,tt0065317,tt0083944,tt0102004",nm0468997
nm0470004,László Krasznahorkai,1954,\N,writer,"tt0095475,tt1316540,tt0249241,tt0111341",nm0470004
nm0471086,Marco Kreuzpaintner,1977,\N,"director,writer,producer","tt0420206,tt14190592,tt10394844,tt7095194",nm0471086
nm0471811,Kim Krizan,1961,\N,"actress,writer","tt0381681,tt0243017,tt0112471,tt0106677",nm0471811
nm0472567,Ehren Kruger,1972,\N,"writer,producer,script_department","tt1745960,tt3861390,tt0298130,tt0137363",nm0472567
nm0474955,Roger Kumble,1966,\N,"director,producer,writer","tt10362466,tt0433400,tt0139134,tt0253867",nm0474955
nm0476064,Alex Kurtzman,1973,\N,"producer,writer,miscellaneous","tt0796366,tt2345759,tt2647544,tt5171438",nm0476064
nm0476071,Robert Kurtzman,1964,\N,"make_up_department,special_effects,writer","tt6763664,tt0120524,tt0116367,tt5606664",nm0476071
nm0478934,Pierre Drieu La Rochelle,1893,1945,writer,"tt0057058,tt0075370,tt0105768,tt1736633",nm0478934
nm0480166,Choderlos de Laclos,1741,1803,writer,"tt0094947,tt0098575,tt0139134,tt0053002",nm0480166
nm0480843,John Lafia,1957,2020,"director,writer,producer","tt0107504,tt0087995,tt0094862,tt8663516",nm0480843
nm0481418,Richard LaGravenese,1959,\N,"writer,producer,director","tt0401711,tt0463998,tt1559547,tt1291580",nm0481418
nm0481618,Bert Lahr,1895,1967,"actor,soundtrack,writer","tt0037062,tt0035338,tt0035320,tt0032138",nm0481618
nm0481990,Peter Laird,1954,\N,"writer,art_department,producer","tt3949660,tt0103060,tt0108308,tt1291150",nm0481990
nm0482537,René Laloux,1929,2004,"writer,director,actor","tt0070544,tt0084315,tt0309566,tt0095525",nm0482537
nm0482670,Ngai Choi Lam,\N,\N,"cinematographer,director,miscellaneous","tt0092705,tt0102293,tt0105796,tt0085163",nm0482670
nm0484111,Bill Lancaster,1947,1997,"writer,actor,producer","tt0084787,tt0074174,tt0335473,tt0078566",nm0484111
nm0484840,Max Landis,1985,\N,"writer,producer,actor","tt2091935,tt5519340,tt4047038,tt1706593",nm0484840
nm0484907,Christopher Landon,1975,\N,"writer,producer,director","tt1727776,tt10919380,tt8155288,tt2473682",nm0484907
nm0486228,George Langelaan,1908,1969,writer,"tt0051622,tt0091064,tt0097368,tt0047708",nm0486228
nm0486538,Noel Langley,1911,1980,"writer,director,producer","tt0032138,tt0045030,tt0055458,tt0048458",nm0486538
nm0487166,Yorgos Lanthimos,1973,\N,"director,writer,producer","tt5083738,tt5715874,tt3464902,tt1379182",nm0487166
nm0489691,Kathryn Lasky,\N,\N,"writer,producer","tt0257062,tt0203443,tt1219342,tt0246553",nm0489691
nm0490147,Nick Lathouris,\N,\N,"actor,miscellaneous,writer","tt12037194,tt9198364,tt0079501,tt1392190",nm0490147
nm0490375,David Michael Latt,1966,\N,"producer,visual_effects,writer","tt0116771,tt0934584,tt0478188,tt0271018",nm0490375
nm0491011,Guillaume Laurant,1961,\N,"writer,actor","tt9806192,tt0211915,tt0112682,tt0344510",nm0491011
nm0491306,Arthur Laurents,1917,2011,"writer,producer,soundtrack","tt3581652,tt0055614,tt0040746,tt0076843",nm0491306
nm0491956,Paul Laverty,1957,\N,"writer,actor","tt5168192,tt1924394,tt8359816,tt0460989",nm0491956
nm0492038,Enrique López Lavigne,\N,\N,"producer,actor,writer","tt0463854,tt0254455,tt1649419,tt3416532",nm0492038
nm0493225,Guy Lawson,\N,\N,"writer,producer,miscellaneous","tt2005151,tt1845296,tt4649426,tt5614122",nm0493225
nm0496468,Charles Lederer,1911,1976,"writer,director,script_department","tt0044121,tt0054135,tt0045810,tt0039536",nm0496468
nm0498278,Stan Lee,1922,2018,"producer,writer,actor","tt3896198,tt2250912,tt1825683,tt1211837",nm0498278
nm0498555,Tony Leech,1968,\N,"writer,editor,director","tt0443536,tt7236054,tt0765446,tt4601504",nm0498555
nm0498834,Meg LeFauve,\N,\N,"writer,producer,script_department","tt2096673,tt9288748,tt4154664",nm0498834
nm0498839,Carolyn Lefcourt,\N,\N,writer,"tt2669686,tt0098385,tt0814335,tt0094035",nm0498839
nm0500858,Larry Leker,\N,\N,"art_department,animation_department,writer","tt0096787,tt0103639,tt0110357,tt0166813",nm0500858
nm0501015,Stanislaw Lem,1921,2006,writer,"tt0080010,tt0122111,tt0069293,tt0307479",nm0501015
nm0501359,Darren Lemke,\N,\N,"writer,producer,director","tt1860353,tt1025100,tt0448115,tt1351685",nm0501359
nm0501380,Jonathan Lemkin,\N,\N,"writer,miscellaneous,director","tt0122151,tt0118971,tt0822854,tt0199753",nm0501380
nm0501924,Vladimir Lenin,1870,1924,"actor,writer,miscellaneous","tt1184682,tt0018246,tt12787648,tt15197014",nm0501924
nm0502073,Thomas Lennon,1970,\N,"actor,producer,writer","tt0477347,tt1155056,tt0370194,tt0974661",nm0502073
nm0504832,Tracy Letts,1965,\N,"actor,writer,producer","tt1950186,tt6294822,tt3281548,tt4925292",nm0504832
nm0505000,Suk-Wah Leung,\N,\N,writer,"tt0094357,tt0092263,tt0095405,tt1138442",nm0505000
nm0505183,Grégory Levasseur,\N,\N,"writer,producer,assistant_director","tt0790686,tt8364368,tt6341832,tt0804516",nm0505183
nm0505230,Jeremy Leven,1941,\N,"writer,producer,director","tt0433035,tt0112883,tt0332280,tt1078588",nm0505230
nm0506977,Bradford Lewis,\N,\N,"visual_effects,producer,actor","tt0120201,tt0382932,tt2386490,tt0181689",nm0506977
nm0507000,C.S. Lewis,1898,1963,writer,"tt0499448,tt1872184,tt0980970,tt0363771",nm0507000
nm0507863,Warren Lewis,\N,\N,"writer,producer,assistant_director","tt0096933,tt3444286,tt0120657,tt1087449",nm0507863
nm0508446,Ken Li,\N,\N,writer,"tt0232500,tt1251053",nm0508446
nm0509580,Rob Liefeld,1967,\N,"writer,producer,miscellaneous","tt1266544,tt3116022,tt4641774,tt0936490",nm0509580
nm0510623,Walter Lima Jr.,1938,\N,"director,writer,editor","tt0074804,tt0456122,tt0117264,tt0059443",nm0510623
nm0511541,Damon Lindelof,1973,\N,"producer,writer,miscellaneous","tt0796366,tt0411008,tt7049682,tt2699128",nm0511541
nm0513130,Paulo Lins,1958,\N,"writer,director,actor","tt0296755,tt0364801,tt0424374,tt0317248",nm0513130
nm0513974,Steven Lisberger,1951,\N,"writer,director,animation_department","tt0084827,tt0078780,tt1104001,tt0093215",nm0513974
nm0514821,Alex Litvak,\N,\N,"writer,producer,actor","tt0455782,tt1424381,tt1509767,tt10757290",nm0514821
nm0517589,John Logan,1961,\N,"writer,producer,director","tt1074638,tt1192628,tt0338751,tt0408236",nm0517589
nm0518711,Jack London,1876,1916,"writer,actor","tt7504726,tt0019787,tt6412452,tt5515966",nm0518711
nm0518836,Kenneth Lonergan,1962,\N,"writer,actor,director","tt0217505,tt4034228,tt0466893,tt0203230",nm0518836
nm0519009,Jeannie Long,\N,\N,writer,"tt1095428,tt0251127,tt2404573",nm0519009
nm0519209,Tim Long,1969,\N,"producer,writer,soundtrack","tt6857380,tt0462538,tt0096697,tt1139628",nm0519209
nm0519594,Andrew Loo,\N,\N,"production_manager,producer,miscellaneous","tt10218664,tt1396523,tt1541995,tt0473356",nm0519594
nm0519671,Loomis Fall,1976,\N,"writer,actor,soundtrack","tt0115683,tt0113749,tt11005796,tt1117523",nm0519671
nm0520283,Konstantin Lopushanskiy,1947,\N,"director,writer,script_department","tt0091759,tt0439581,tt0173024,tt2972828",nm0520283
nm0520488,Phil Lord,1975,\N,"producer,writer,director","tt3513498,tt0305011,tt1490017,tt4633694",nm0520488
nm0521739,David Loughery,\N,\N,"writer,producer","tt0947802,tt1198138,tt6722030,tt0105104",nm0521739
nm0522393,Nick Love,1969,\N,"writer,producer,director","tt0385705,tt8038720,tt1470827,tt0857190",nm0522393
