nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,id_writers
nm0338557,Matt Greenberg,\N,\N,"writer,producer,actor","tt0450385,tt0253556,tt0837563,tt1121096",nm0338557
nm0338576,Rob Greenberg,\N,\N,"producer,director,writer","tt0460649,tt1563742,tt3205334,tt4081630",nm0338576
nm0339737,Andre Gregory,1934,\N,"actor,producer,writer","tt0106697,tt0082783,tt0111143,tt0095497",nm0339737
nm0340343,William Lindsay Gresham,1909,1962,writer,"tt7740496,tt0053491,tt0039661",nm0340343
nm0341372,Ted Griffin,1970,\N,"writer,producer,director","tt1493239,tt0325805,tt0129332,tt0240772",nm0341372
nm0341458,Charles B. Griffith,1930,2007,"writer,actor,assistant_director","tt0091419,tt0054033,tt0452608,tt0072856",nm0341458
nm0341767,Trevor Griffiths,1935,\N,"writer,director,actor","tt0162791,tt0107729,tt0164241,tt0082979",nm0341767
nm0342278,Jacob Grimm,1785,1863,"writer,script_department","tt0398286,tt5601854,tt1479244,tt0029583",nm0342278
nm0342303,Wilhelm Grimm,1786,1859,"writer,miscellaneous","tt1479244,tt5601854,tt0398286,tt0029583",nm0342303
nm0342617,Tony Grisoni,1952,\N,"writer,producer,director","tt0355295,tt1291544,tt1894476,tt0410764",nm0342617
nm0343165,Winston Groom,1943,2020,"writer,actor","tt0090663,tt0156812,tt0109830,tt1852826",nm0343165
nm0344259,J. Mackye Gruber,\N,\N,"writer,producer,director","tt0756509,tt0289879,tt0156374,tt3520666",nm0344259
nm0344467,Jean-Claude Grumberg,1939,\N,"writer,actor","tt0280653,tt1177066,tt0422015,tt1431720",nm0344467
nm0345427,Gianfrancesco Guarnieri,1934,2006,"actor,director,writer","tt0082317,tt0209700,tt0059281,tt0124388",nm0345427
nm0345593,Bill Gucwa,\N,\N,"writer,actor","tt0918653,tt0179477,tt0131502,tt7394768",nm0345593
nm0346096,Tonino Guerra,1920,2012,"writer,actor,assistant_director","tt0087537,tt0060176,tt0071129,tt0053619",nm0346096
nm0346466,Ernesto 'Che' Guevara,1928,1967,writer,"tt0892255,tt0374569,tt0318462,tt8796036",nm0346466
nm0347447,Jean Guinée,\N,\N,writer,tt0024844,nm0347447
nm0347797,Sean Gullette,1968,\N,"actor,writer,producer","tt10150924,tt0138704,tt3003758,tt0180093",nm0347797
nm0348155,Bill Gunn,1929,1989,"actor,writer,director","tt0174244,tt0058610,tt0057765,tt0068619",nm0348155
nm0348181,James Gunn,1966,\N,"writer,producer,director","tt1333125,tt0439815,tt2015381,tt3896198",nm0348181
nm0351929,Derek Haas,1970,\N,"writer,producer","tt14449470,tt2805096,tt0493464,tt1646980",nm0351929
nm0352443,Albert Hackett,1900,1995,"writer,actor,soundtrack","tt0025878,tt0040308,tt0047472,tt0038650",nm0352443
nm0352778,Bill Hader,1978,\N,"actor,writer,producer","tt7349950,tt3152624,tt1571249,tt2096673",nm0352778
nm0353673,Paul Haggis,1953,\N,"writer,producer,miscellaneous","tt0375679,tt0405159,tt0478134,tt0108756",nm0353673
nm0355054,Jonathan Hales,1937,\N,"writer,actor","tt0088503,tt0103586,tt0121765,tt0277296",nm0355054
nm0355095,Jack Haley,1897,1979,"actor,soundtrack,writer","tt0032138,tt0037151,tt0038091,tt0039075",nm0355095
nm0356539,Brett Halliday,1904,1977,"writer,miscellaneous,script_department","tt0038757,tt0038366,tt0034931,tt0373469",nm0356539
nm0358096,Patrick Hamilton,1904,1962,writer,"tt0040746,tt0036855,tt0031359,tt0047756",nm0358096
nm0359387,John Lee Hancock,1956,\N,"writer,director,producer","tt2140373,tt0878804,tt1860242,tt0265662",nm0359387
nm0359734,Michael Haneke,1942,\N,"director,writer,actor","tt0119167,tt1149362,tt1602620,tt0387898",nm0359734
nm0360253,William Hanna,1910,2001,"producer,director,writer","tt0267913,tt0443706,tt0081933,tt0202179",nm0360253
nm0361971,E.Y. Harburg,1896,1981,"soundtrack,music_department,writer","tt0119094,tt0032138,tt0120184,tt0346156",nm0361971
nm0363125,Kevin Harkey,\N,\N,"art_department,writer,animation_department","tt0116583,tt0120855,tt2294629,tt0816562",nm0363125
nm0363958,Sam Harper,\N,\N,"writer,producer,director","tt0305711,tt0107985,tt1436562,tt0452598",nm0363958
nm0365383,Thomas Harris,1940,\N,writer,"tt0102926,tt0367959,tt0289765,tt0091474",nm0365383
nm0366004,Mary Harron,1953,\N,"director,producer,writer","tt0404802,tt0144084,tt1034007,tt0116594",nm0366004
nm0366337,James V. Hart,1947,\N,"writer,producer,script_department","tt0102057,tt0117110,tt0103874,tt0426931",nm0366337
nm0366454,Moss Hart,1904,1961,"writer,soundtrack,miscellaneous","tt0030993,tt0047522,tt0039416,tt1517451",nm0366454
nm0367838,Ronald Harwood,1934,2020,"writer,actor,producer","tt0455824,tt0401383,tt0253474,tt0260414",nm0367838
nm0367895,Patrick Hasburgh,\N,\N,"writer,producer,miscellaneous","tt1232829,tt0106126,tt0085029,tt2294449",nm0367895
nm0367926,Kazuhiko Hasegawa,1946,\N,"writer,assistant_director,actor","tt0072429,tt0227153,tt0194426,tt0217038",nm0367926
nm0368007,Gustav Hasford,1947,1993,writer,"tt0093058,tt3305192",nm0368007
nm0368051,Izô Hashimoto,1954,\N,"writer,director,producer","tt1029238,tt5275730,tt0094625,tt0203132",nm0368051
nm0368074,Shinobu Hashimoto,1918,2018,"writer,director,producer","tt0056058,tt0042876,tt0051808,tt0044741",nm0368074
nm0369142,Lawrence Hauben,1931,1985,"actor,writer","tt0062138,tt0062597,tt0063955,tt0073486",nm0369142
nm0369564,Thomas Hauser,\N,\N,"writer,producer","tt0084335,tt6290258,tt0101569,tt3263568",nm0369564
nm0369675,Chris Hauty,\N,\N,writer,"tt6349302,tt0116552,tt1023111,tt5090828",nm0369675
nm0369743,Anthony Havelock-Allan,1904,2003,"producer,writer,production_manager","tt0066319,tt0063518,tt0037558,tt0038574",nm0369743
nm0369841,Jean C. Havez,1872,1925,"writer,actor,assistant_director","tt0016332,tt0015324,tt0014341,tt0015163",nm0369841
nm0370907,Billy Hayes,1947,\N,"actor,writer,producer","tt4427988,tt0271798,tt0092585,tt0077928",nm0370907
nm0370928,Carey W. Hayes,1961,\N,"writer,producer,actor","tt0444682,tt3065204,tt1457767,tt0365929",nm0370928
nm0370937,Chad Hayes,1961,\N,"writer,producer,actor","tt1457767,tt0365929,tt3065204,tt0093409",nm0370937
nm0371088,John Michael Hayes,1919,2008,"writer,producer","tt0047396,tt0049470,tt0048750,tt0048728",nm0371088
nm0371684,David Hayter,1969,\N,"actor,producer,writer","tt0120903,tt0290334,tt0365498,tt0409459",nm0371684
nm0372222,Josh Heald,1977,\N,"writer,producer,director","tt1231587,tt7221388",nm0372222
nm0372942,Ben Hecht,1894,1964,"writer,actor,producer","tt0038787,tt0032209,tt0023427,tt0026970",nm0372942
nm0373571,Kevin Heffernan,1968,\N,"actor,writer,director","tt0859635,tt0247745,tt0486551,tt0331953",nm0373571
nm0374560,Andres Heinz,\N,\N,"writer,director","tt0120778,tt0947798,tt14465610,tt2034727",nm0374560
nm0377066,Kim Henkel,1946,\N,"writer,producer,actor","tt0072271,tt0110978,tt11755740,tt1572315",nm0377066
nm0378144,Jonathan Hensleigh,1959,\N,"writer,director,producer","tt3758814,tt0330793,tt0120591,tt0120053",nm0378144
nm0378541,Frank Herbert,1920,1986,writer,"tt15239678,tt1160419,tt0087182,tt10466872",nm0378541
nm0378960,Hergé,1907,1983,"writer,art_department","tt0261356,tt1204343,tt0055526,tt0983193",nm0378960
nm0379056,Tim Herlihy,1966,\N,"writer,producer,actor","tt0120888,tt0072562,tt2120120,tt0116483",nm0379056
nm0379179,Mark Herman,1954,\N,"writer,director,producer","tt0115744,tt0914798,tt0147004,tt0246875",nm0379179
nm0380282,Michael Herr,1940,2016,"writer,producer,miscellaneous","tt0078788,tt0119978,tt0801820,tt0093058",nm0380282
nm0380819,William Blake Herron,\N,\N,"writer,producer,director","tt0180242,tt1971459,tt0430922,tt0258463",nm0380819
nm0380980,Marshall Herskovitz,1952,\N,"producer,writer,director","tt0202198,tt0181865,tt0092492,tt0325710",nm0380980
nm0381221,Adam Herz,1972,\N,"writer,producer,actor","tt1605630,tt0163651,tt0328828,tt1046163",nm0381221
nm0381416,Grant Heslov,1963,\N,"producer,actor,director","tt1024648,tt0112715,tt1124035,tt0433383",nm0381416
nm0381723,James Hetfield,1963,\N,"soundtrack,actor,composer","tt0120755,tt1156398,tt3385516,tt2172935",nm0381723
nm0383359,Colin Higgins,1941,1988,"writer,director,producer","tt0077578,tt0080319,tt0075223,tt0067185",nm0383359
nm0383389,George V. Higgins,1939,1999,writer,"tt0077082,tt0070077,tt0055708,tt1764234",nm0383389
nm0384185,Debra Hill,1950,2005,"producer,writer,script_department","tt0082340,tt0077651,tt0116225,tt0080749",nm0384185
nm0384283,Gladys Hill,1916,1981,"miscellaneous,writer,actress","tt0038991,tt0083564,tt0083284,tt0073341",nm0384283
nm0384722,Tim Hill,1958,\N,"writer,producer,director","tt0345950,tt0206512,tt0952640,tt0101235",nm0384722
nm0384864,Stephen Hillenburg,1961,2018,"writer,producer,animation_department","tt0106115,tt5774060,tt0345950,tt0206512",nm0384864
nm0385012,Katherine Hilliker,1885,1965,"writer,editor,editorial_department","tt0018455,tt0010323,tt0020323,tt0018379",nm0385012
nm0385349,Robert Hiltzik,1957,\N,"writer,producer,director","tt3581618,tt0382943,tt0096118,tt0086320",nm0385349
nm0385630,Anthony Hines,\N,\N,"writer,producer,soundtrack","tt3381008,tt13143964,tt0889583,tt0443453",nm0385630
nm0385632,Barry Hines,1939,2016,"writer,script_department","tt0080773,tt0297625,tt0064541,tt0082678",nm0385632
nm0386706,Leon Hirszman,1938,1987,"director,writer,producer","tt0082317,tt0322723,tt0185714,tt0061697",nm0386706
nm0386750,Eijirô Hisaita,1898,1976,writer,"tt0057565,tt0038201,tt0038810,tt0054460",nm0386750
nm0386900,Dolores Hitchens,1907,1973,writer,"tt0053546,tt0057869",nm0386900
nm0387132,William Hjortsberg,1941,2017,writer,"tt1301234,tt0076820,tt0089469,tt0092563",nm0387132
nm0387827,Rolf Hochhuth,1931,2020,writer,"tt0273461,tt0088465,tt0085843,tt0280653",nm0387827
nm0388076,John Hodge,1964,\N,"writer,actor,producer","tt0117951,tt0111149,tt0163978,tt2763304",nm0388076
nm0388132,Andrew Hodges,\N,\N,writer,"tt0115749,tt0318224,tt2084970",nm0388132
nm0388375,Erich Hoeber,\N,\N,"writer,producer,actor","tt8242084,tt4779682,tt1440129,tt1245526",nm0388375
nm0388377,Jon Hoeber,\N,\N,"writer,producer,miscellaneous","tt8242084,tt4779682,tt1440129,tt1245526",nm0388377
nm0388473,Geir Vegar Hoel,1973,2021,"actor,director,writer","tt1536537,tt1278340,tt1428538,tt2832470",nm0388473
nm0388755,Samuel Hoffenstein,1890,1947,writer,"tt0022835,tt0037008,tt0035415,tt0036261",nm0388755
nm0388772,William Hoffer,\N,\N,writer,"tt0113018,tt0102555,tt0077928,tt0876278",nm0388772
nm0391344,Matt Holloway,\N,\N,"writer,miscellaneous,sound_department","tt1464335,tt0371746,tt2283336,tt3371366",nm0391344
nm0395271,Adam Horowitz,\N,\N,"producer,writer,director","tt1843230,tt0312098,tt0411008,tt1104001",nm0395271
nm0396884,Robert Houston,1955,\N,"director,writer,actor","tt0353737,tt0081506,tt0077681,tt0078723",nm0396884
nm0397574,Robert E. Howard,1906,1936,writer,"tt0970452,tt0089893,tt0082198,tt0087078",nm0397574
nm0398763,Rita Hsiao,\N,\N,"miscellaneous,producer,writer","tt7939768,tt0120363,tt0415863,tt0120762",nm0398763
nm0400568,Dorothy B. Hughes,1904,1993,writer,"tt0039768,tt0042593,tt0035860,tt0042141",nm0400568
nm0402805,Evan Hunter,1926,2005,"writer,soundtrack,miscellaneous","tt0078585,tt0056869,tt0057565,tt1466074",nm0402805
nm0404717,Aldous Huxley,1894,1963,writer,"tt0032943,tt0040002,tt0066993,tt0047756",nm0404717
nm0404754,Willard Huyck,1945,\N,"writer,director,actor","tt0069704,tt0087469,tt0079176,tt0091225",nm0404754
nm0405190,Marc Hyman,\N,\N,"writer,script_department,miscellaneous","tt0258470,tt0181739,tt0314498,tt0418279",nm0405190
nm0408488,Agenore Incrocci,1919,2005,"writer,director,actor","tt0056945,tt0052216,tt0060196,tt0058564",nm0408488
nm0410596,Walter Isaacson,1952,\N,"writer,miscellaneous","tt5673782,tt7251298,tt0113554,tt2080374",nm0410596
nm0411025,Gakuryû Ishii,1957,\N,"director,writer,editor","tt0109733,tt0120547,tt0081019,tt0276935",nm0411025
nm0411872,Kazunori Itô,1954,\N,"writer,miscellaneous,music_department","tt0108430,tt0113142,tt0113568,tt1260502",nm0411872
nm0412465,James Ivory,1928,\N,"director,writer,producer","tt0107943,tt0104454,tt0091867,tt5726616",nm0412465
nm0413826,Ron Kurz,1940,2020,writer,"tt0083972,tt0082352,tt0082418,tt0087298",nm0413826
nm0414324,Allison Jacobs,\N,\N,"producer,actress,writer","tt3590646,tt0124137,tt0263757,tt2653692",nm0414324
nm0414825,Egon Jacobsohn,1895,\N,writer,tt4968640,nm0414825
nm0415425,Rick Jaffa,1956,\N,"writer,producer,actor","tt0369610,tt1318514,tt2103281,tt4566758",nm0415425
nm0415745,Randall Jahnson,\N,\N,"writer,director,actor","tt0096708,tt7636244,tt0120746,tt0101761",nm0415745
nm0416036,Juraj Jakubisko,1938,\N,"director,writer,cinematographer","tt0469640,tt0119771,tt0089800,tt0061884",nm0416036
nm0416408,David P.I. James,\N,\N,"visual_effects,miscellaneous,writer","tt0418279,tt0436339,tt1046173,tt7605074",nm0416408
nm0416807,P.D. James,1920,2014,"writer,actress,producer","tt0346847,tt0088483,tt2951788,tt0206634",nm0416807
nm0417917,Hans Janowitz,1890,1954,"writer,actor","tt0441741,tt0011348,tt0012872,tt0010323",nm0417917
nm0419830,Al Jean,1961,\N,"producer,writer,miscellaneous","tt0108734,tt0096697,tt0462538,tt0090459",nm0419830
nm0420548,Elfriede Jelinek,1946,\N,"writer,actress","tt0102383,tt17678558,tt12773508,tt0254686",nm0420548
nm0421314,Anders Thomas Jensen,1972,\N,"writer,script_department,director","tt3877674,tt1340107,tt11655202,tt0418455",nm0421314
nm0422605,Zhangke Jia,1970,\N,"producer,director,writer","tt7298400,tt0859765,tt2852400,tt3740778",nm0422605
nm0423524,Alejandro Jodorowsky,1929,\N,"writer,director,actor","tt0071615,tt0098253,tt2301592,tt0067866",nm0423524
nm0423626,Rowan Joffe,1972,\N,"writer,producer,director","tt1833116,tt0463854,tt4607112,tt1726592",nm0423626
nm0424216,Johnny Knoxville,1971,\N,"writer,producer,actor","tt0267891,tt3063516,tt1291150,tt0377818",nm0424216
nm0424556,Barry Johnson,\N,\N,"art_department,animation_department,writer","tt2245084,tt0110357,tt0120762,tt0119282",nm0424556
nm0424688,Buddy Johnson,\N,\N,"producer,miscellaneous,writer","tt0795461,tt0277371,tt0175142,tt0362120",nm0424688
nm0424901,David Leslie Johnson-McGoldrick,\N,\N,"producer,writer,miscellaneous","tt1477834,tt7069210,tt1148204,tt1486185",nm0424901
nm0424956,Diane Johnson,1934,\N,writer,"tt7345008,tt2552826,tt0306734,tt0081505",nm0424956
nm0425138,George Clayton Johnson,1929,2015,"writer,actor,producer","tt0240772,tt0086491,tt5164214,tt0074812",nm0425138
nm0425364,Jesse V. Johnson,1971,\N,"stunts,director,writer","tt10933680,tt14686544,tt8836988,tt15141632",nm0425364
nm0425711,Malcolm Johnson,1904,1976,writer,tt0047296,nm0425711
nm0425756,Mark Steven Johnson,1964,\N,"writer,director,producer","tt0107050,tt4575576,tt15463032,tt11100856",nm0425756
nm0426059,Rian Johnson,1973,\N,"director,writer,producer","tt8946378,tt1276104,tt0393109,tt2527336",nm0426059
nm0426500,Kurt Johnstad,\N,\N,"writer,producer,camera_department","tt2406566,tt1253863,tt1591479,tt0416449",nm0426500
nm0427305,George Jonas,1935,2016,"writer,producer,director","tt0246383,tt0408306,tt0139945,tt0180977",nm0427305
nm0427993,Earl Richey Jones,\N,\N,"writer,miscellaneous,producer","tt9271672,tt0115120,tt0359517,tt1436562",nm0427993
nm0428873,Mike Jones,1971,\N,"writer,miscellaneous,producer","tt12801262,tt2948372,tt3606756,tt2013293",nm0428873
nm0431817,Jeff Judah,\N,\N,"writer,producer,director","tt1284575,tt0411004,tt1196141,tt2477230",nm0431817
nm0431918,Mike Judge,1962,\N,"writer,producer,actor","tt0115641,tt0151804,tt0105950,tt0118375",nm0431918
nm0432622,Traudl Junge,1920,2002,"writer,miscellaneous","tt0071075,tt0363163,tt0311320,tt0048295",nm0432622
nm0433580,Jóhann Jóhannsson,1969,2018,"composer,soundtrack,music_department","tt2980516,tt3397884,tt8015444,tt2543164",nm0433580
nm0435296,Kengo Kaji,\N,\N,"writer,director,producer","tt0978032,tt1183732,tt1412334,tt3914410",nm0435296
nm0436164,Laeta Kalogridis,1965,\N,"writer,producer,script_department","tt0437086,tt1130884,tt0346491,tt1340138",nm0436164
nm0436543,Robert Mark Kamen,1947,\N,"writer,producer,script_department","tt0119116,tt0936501,tt0097647,tt1657507",nm0436543
nm0437969,MacKinlay Kantor,1904,1977,"writer,actor","tt0042530,tt0035970,tt0029264,tt0036868",nm0437969
nm0439739,Janice Karman,1954,\N,"writer,actress,producer","tt3496230,tt0084972,tt0952640,tt0092752",nm0439739
nm0440415,Lawrence Kasanoff,1959,\N,"producer,writer,director","tt0113855,tt0111503,tt0119707,tt1587414",nm0440415
nm0440458,Jake Kasdan,1974,\N,"producer,director,actor","tt0120906,tt0841046,tt7975244,tt1956620",nm0440458
nm0440913,Mathieu Kassovitz,1967,\N,"actor,director,producer","tt0228786,tt0113247,tt0119116,tt0211915",nm0440913
nm0441301,Michael Katims,\N,\N,"writer,miscellaneous","tt0109441,tt0216799,tt0386741,tt1692486",nm0441301
nm0441718,Gloria Katz,1942,2018,"writer,producer,actress","tt0069704,tt0087469,tt0091225,tt0086955",nm0441718
nm0442100,Boris Kaufman,1906,1980,"cinematographer,camera_department,director","tt0050083,tt0024844,tt0047296,tt0048973",nm0442100
nm0442109,Charlie Kaufman,1958,\N,"writer,producer,miscellaneous","tt0383028,tt2401878,tt7939766,tt0338013",nm0442109
nm0442190,Ken Kaufman,1963,\N,"writer,music_department,producer","tt0158811,tt0338188,tt1764651,tt0186566",nm0442190
nm0442207,Lloyd Kaufman,1945,\N,"actor,producer,director","tt3039472,tt0090190,tt7290030,tt0096310",nm0442207
nm0442241,Philip Kaufman,1936,\N,"writer,director,producer","tt0096332,tt0077745,tt0086197,tt0082971",nm0442241
nm0442483,Mark Kausler,1948,\N,"animation_department,director,art_department","tt0086491,tt0110357,tt0181739,tt0101414",nm0442483
nm0446819,Richard Kelly,1975,\N,"writer,producer,director","tt0246578,tt0362478,tt0405336,tt0421054",nm0446819
nm0447583,David Kendall,\N,\N,"producer,director,writer","tt0118373,tt0088527,tt1597420,tt0241760",nm0447583
nm0447745,Thomas Keneally,1935,\N,"writer,actor","tt0166180,tt0088119,tt0108052,tt6802798",nm0447745
nm0447945,Byron Kennedy,1949,1983,"producer,writer,cinematographer","tt0079501,tt0082694,tt0079444,tt5471302",nm0447945
nm0448469,Douglas Kenney,1946,1980,"writer,actor,producer","tt0080487,tt3673844,tt0077975,tt0082509",nm0448469
nm0448809,Mollie Kent,\N,\N,"script_department,writer","tt0064418,tt0050737,tt0050295,tt0051885",nm0448809
nm0450181,Ken Kesey,1935,2001,"writer,actor,director","tt0111522,tt0067774,tt0073486,tt0075336",nm0450181
nm0450262,Joseph Kessel,1898,1979,"writer,soundtrack","tt0061395,tt0067216,tt0062038,tt0044040",nm0450262
nm0451891,Walter Hugo Khouri,1929,2003,"director,writer,producer","tt0190168,tt0189785,tt0189359,tt0189602",nm0451891
nm0452102,Abbas Kiarostami,1940,2016,"writer,director,editor","tt1020773,tt0120265,tt0111845,tt0209463",nm0452102
nm0452878,Ryûzô Kikushima,1914,1989,"writer,producer","tt0055630,tt0051808,tt0056443,tt0057565",nm0452878
nm0453518,Jee-woon Kim,1964,\N,"director,writer,producer","tt0456912,tt0365376,tt0901487,tt1588170",nm0453518
nm0454872,Joe Hill,1972,\N,"writer,producer,actor","tt1528071,tt7144666,tt0083767,tt4687108",nm0454872
nm0456017,Rudyard Kipling,1865,1936,"writer,soundtrack,production_designer","tt0073341,tt2388771,tt3040964,tt0061852",nm0456017
nm0456158,Jack Kirby,1917,1994,"writer,animation_department,miscellaneous","tt4154796,tt1641384,tt0371746,tt1825683",nm0456158
nm0456732,Karey Kirkpatrick,1964,\N,"writer,soundtrack,producer","tt0327084,tt0416236,tt6182908,tt0120630",nm0456732
nm0456946,David Kirschner,1955,\N,"producer,writer,miscellaneous","tt0090633,tt0264616,tt0107120,tt0094862",nm0456946
nm0457220,Rio Kishida,\N,2003,"writer,actress,assistant_director","tt0088041,tt0094595,tt0287308,tt0349674",nm0457220
nm0457736,Edward Kitsis,\N,\N,"producer,writer,miscellaneous","tt1104001,tt0411008,tt1843230,tt0312098",nm0457736
nm0458441,Josh Klausner,\N,\N,"writer,assistant_director,director","tt6981634,tt0129387,tt0892791,tt1279935",nm0458441
nm0458566,Jeff Kleeman,\N,\N,"producer,writer,executive","tt0109836,tt1524930,tt1872194,tt1638355",nm0458566
nm0459302,Yuri Klepikov,1935,2021,"writer,actor","tt0060549,tt0066969,tt0075404,tt0066170",nm0459302
